0,1,2,3,4,5,6,7,8,9,10,11,12,target
-3.5917,48.636,-8.2068,-0.06917,-0.1537,0.51537,-58.675,2.4246,-8.5494,-143.24,-2.8555,36.696,-7.6231,8.5672
-3.3838,-11.364,-0.54678,-0.06917,-0.065695,0.041366,-16.075,0.55986,-5.5494,-131.24,0.14447,38.196,-1.6831,1.8672
-2.8519,8.6364,-7.1668,-0.06917,0.092305,-0.72463,-5.7749,-1.8085,-4.5494,-144.24,-5.4555,35.726,-2.2031,0.26719
-3.4819,-11.364,-1.1268,-0.06917,-0.0076951,-0.10863,3.9251,-1.0649,-3.5494,23.763,-0.65553,36.626,-0.61306,-1.3328
15.996,-11.364,6.9632,-0.06917,0.1163,1.0284,29.325,-2.4787,14.451,257.76,1.7445,40.226,0.78694,-7.5328
-3.5791,71.136,-9.1068,-0.06917,-0.1397,-0.12263,-30.175,2.475,-7.5494,-60.237,-3.7555,37.096,-5.2231,1.5672
-3.4824,-11.364,-2.5768,-0.06917,-0.034695,-0.15763,16.625,-1.6726,-4.5494,-24.237,2.4445,31.016,1.4369,-2.1328
-3.2115,-11.364,-1.2368,-0.06917,-0.010695,0.097366,-1.3749,-0.26254,-5.5494,-104.24,-0.055534,38.536,-2.2931,0.56719
-1.6033,-11.364,8.4432,-0.06917,0.050305,1.6444,27.625,-1.7491,-4.5494,-5.2372,-3.7555,12.626,-8.9531,27.467
-3.5228,33.636,-7.6968,-0.06917,-0.1177,0.66637,-47.075,2.6848,-4.5494,-10.237,-3.2555,21.006,-7.5531,14.467
1.0553,-11.364,6.9632,-0.06917,0.1583,-0.30863,19.325,-1.2144,14.451,257.76,1.7445,-346.19,6.3569,-9.8328
-3.1381,-11.364,-1.2368,-0.06917,-0.010695,-0.17163,-9.7749,0.20686,-5.5494,-104.24,-0.055534,39.556,0.076937,-1.5328
-3.5653,68.636,-7.4968,-0.06917,-0.1627,-0.17663,-36.575,5.4253,-8.5494,-93.237,-2.0555,36.216,-6.0831,-0.63281
-3.5765,8.6364,-7.8068,-0.06917,-0.1118,0.68337,-31.375,1.4497,-4.5494,-192.24,-3.5555,35.556,-8.0631,12.867
-2.1172,-11.364,8.4432,-0.06917,0.3163,-0.88063,31.425,-2.2034,-4.5494,-5.2372,-3.7555,-15.074,0.62694,-2.9328
-3.5033,13.636,-6.0068,-0.06917,-0.1017,0.17137,-0.7749,3.4305,-1.5494,-124.24,1.2445,40.226,-5.9231,-0.33281
-3.521,18.636,-6.2068,-0.06917,-0.1267,0.32137,-26.375,2.3949,-3.5494,-108.24,-1.8555,27.106,-5.2831,0.76719
-3.4445,-11.364,14.513,-0.06917,0.026305,-0.29863,19.825,-1.8021,-7.5494,-220.24,0.64447,28.346,2.1569,-1.1328
-3.5445,-11.364,-8.9568,-0.06917,-0.096695,0.86237,-14.375,2.2672,-6.5494,-186.24,0.24447,40.226,-7.3231,13.667
-3.5411,48.636,-9.4468,-0.06917,-0.1437,-0.40063,-50.075,6.9153,-5.5494,2.7628,-0.15553,35.656,-4.8631,-3.9328
1.9675,-11.364,6.9632,-0.06917,0.1583,0.15137,19.325,-1.4792,14.451,257.76,1.7445,-256.48,3.5669,-8.2328
2.0565,-11.364,6.9632,0.93083,0.076305,0.39837,28.225,-2.4383,14.451,257.76,1.7445,18.656,-8.9231,27.467
2.9252,-11.364,6.9632,0.93083,0.076305,0.73137,28.925,-2.5926,14.451,257.76,1.7445,35.376,-9.6931,27.467
12.261,-11.364,6.9632,-0.06917,0.1163,0.26037,30.525,-2.2758,14.451,257.76,1.7445,40.226,8.4269,-11.633
-3.36,-11.364,-1.2368,-0.06917,-0.010695,-0.57963,9.1251,0.14996,-5.5494,-104.24,-0.055534,39.746,-1.1531,-6.3328
-3.4915,-11.364,-8.2468,-0.06917,-0.1097,0.34037,-10.775,-0.29984,-7.5494,-132.24,-0.45553,1.306,-6.0031,5.8672
-3.5175,28.636,-4.7268,-0.06917,-0.1077,0.56937,-25.775,0.47226,-5.5494,-154.24,-0.85553,40.226,-9.6731,9.4672
-2.9988,-11.364,-4.9368,-0.06917,-0.047695,0.33337,12.225,-0.52294,-1.5494,-101.24,-1.0555,40.226,-5.0531,7.5672
-3.3914,-11.364,-1.1268,-0.06917,-0.0076951,-0.19263,26.825,-1.247,-3.5494,23.763,-0.65553,40.226,4.4369,-3.8328
-3.4854,1.1364,-5.0668,-0.06917,-0.1457,-0.39963,-35.575,2.703,-5.5494,-63.237,0.44447,40.226,-3.8631,-1.6328
-3.0866,-11.364,-4.9368,-0.06917,-0.050695,2.4404,14.425,-0.90064,-1.5494,-101.24,-1.0555,25.326,-8.0231,27.467
-3.5523,28.636,-4.7268,0.93083,-0.1077,0.54137,-40.975,1.0678,-5.5494,-154.24,-0.85553,36.776,-8.4931,10.567
-3.324,-11.364,-0.54678,-0.06917,-0.065695,-0.87263,-58.775,-0.20754,-5.5494,-131.24,0.14447,-7.744,16.897,1.1672
-3.5385,21.636,-8.9568,-0.06917,-0.082695,1.1354,3.3251,-0.69584,-2.5494,-186.24,-0.055534,40.226,-6.1831,10.867
-3.2641,-11.364,-1.2368,-0.06917,-0.010695,-0.31263,8.1251,-0.69254,-5.5494,-104.24,-0.055534,39.566,-2.6831,-2.2328
-3.5557,-11.364,-8.6768,-0.06917,-0.066695,0.69537,-10.175,-0.96604,-6.5494,-215.24,-0.65553,40.226,-7.6131,14.667
-2.8108,-11.364,-2.9968,-0.06917,-0.016695,-0.82863,-31.975,0.0014573,-5.5494,-101.24,2.5445,-67.684,-0.96306,-2.3328
7.4739,-11.364,6.9632,-0.06917,0.1633,0.12637,31.425,-1.9361,14.451,257.76,1.7445,-37.924,2.3669,-5.8328
1.1388,-11.364,6.9632,-0.06917,0.1583,0.24037,17.925,-1.3592,14.451,257.76,1.7445,-305.75,5.4769,-8.4328
-3.4642,13.636,-6.0068,-0.06917,-0.1017,-0.54363,-2.3749,3.4304,-1.5494,-124.24,1.2445,38.436,0.49694,-3.8328
-3.5885,-11.364,-9.2468,-0.06917,-0.036695,0.25537,-8.8749,2.4719,-8.5494,13.763,-2.5555,33.286,-4.0031,-6.0328
-3.3597,-11.364,-4.2268,-0.06917,-0.1067,-0.88563,26.725,2.075,-6.5494,-175.24,-0.55553,40.226,18.157,-8.1328
-2.2255,-11.364,-2.9968,-0.06917,-0.016695,-0.33463,13.425,0.19496,-5.5494,-101.24,2.5445,-124.07,15.057,-9.3328
-3.5758,68.636,-9.6168,-0.06917,-0.1507,0.98937,-30.275,3.514,-7.5494,-79.237,-5.8555,35.526,-6.0331,12.067
-3.578,13.636,-6.2768,-0.06917,-0.1287,-0.11763,-21.875,1.6057,-5.5494,-127.24,0.54447,33.966,-5.1431,0.36719
-3.3994,10.636,-5.2768,-0.06917,-0.1237,0.15337,-59.675,3.6017,-2.5494,-78.237,0.64447,20.396,-9.0631,2.2672
4.4423,-11.364,6.9632,-0.06917,0.029305,-0.85763,26.825,-1.3652,14.451,257.76,1.7445,-4.094,5.4869,-8.7328
0.9284,-11.364,6.9632,-0.06917,0.2153,0.11337,19.425,-1.2768,14.451,257.76,1.7445,17.886,-4.8631,2.4672
-3.5793,-11.364,-5.9468,-0.06917,-0.039695,-0.41563,-22.275,1.4361,-4.5494,-184.24,1.7445,40.226,-2.8531,-3.0328
-3.5056,-11.364,-2.5768,-0.06917,-0.034695,-0.089634,-14.175,-1.0172,-4.5494,-24.237,2.4445,36.816,0.34694,-0.83281
-3.4155,-11.364,-0.54678,-0.06917,-0.065695,-0.10263,-26.175,0.15036,-5.5494,-131.24,0.14447,36.956,-3.1831,2.4672
11.564,-11.364,6.9632,-0.06917,0.1853,-0.13263,31.425,-1.8808,14.451,257.76,1.7445,-347.35,13.797,-13.833
-3.5463,-11.364,-7.8968,-0.06917,-0.094695,0.048366,-51.375,1.4196,-5.5494,21.763,-1.5555,18.536,-5.3131,0.067194
14.471,-11.364,6.9632,-0.06917,0.1243,0.14937,31.425,-1.9603,14.451,257.76,1.7445,-329.42,16.397,-15.333
-3.5317,-11.364,-8.2468,-0.06917,-0.1097,1.5354,-31.675,-0.29984,-7.5494,-132.24,-0.45553,36.856,-9.0831,21.267
-3.5519,-11.364,-6.7468,-0.06917,-0.1127,-0.38663,-16.275,4.2186,-6.5494,-56.237,0.34447,7.936,0.016937,-5.3328
-3.2058,-11.364,-4.9368,0.93083,-0.047695,-0.12063,22.725,-0.74704,-1.5494,-101.24,-1.0555,38.566,8.8069,-0.83281
-3.5088,28.636,-4.7268,0.93083,-0.1077,0.98237,-19.575,0.99216,-5.5494,-154.24,-0.85553,32.576,-6.6031,10.667
3.1042,-11.364,6.9632,-0.06917,0.1583,0.46437,24.025,-1.4714,14.451,257.76,1.7445,-356.35,4.7869,-9.1328
-3.5556,1.1364,-5.0668,-0.06917,-0.1457,-0.40663,-47.175,2.703,-5.5494,-63.237,0.44447,39.536,-4.5531,-0.53281
-3.4422,-11.364,-1.1268,-0.06917,-0.0076951,-0.35663,19.625,-1.3319,-3.5494,23.763,-0.65553,-11.764,3.1069,-4.2328
9.9087,-11.364,6.9632,-0.06917,0.076305,-2.4216,31.425,-2.2844,14.451,257.76,1.7445,-225.25,0.67694,0.56719
3.7904,-11.364,6.9632,-0.06917,0.042305,-0.66763,29.325,-2.3403,14.451,257.76,1.7445,-42.034,13.747,-5.3328
7.2207,-11.364,6.9632,-0.06917,0.1243,0.49737,22.225,-1.9755,14.451,257.76,1.7445,-335.1,13.137,-15.033
2.2076,-11.364,6.9632,-0.06917,0.1583,0.22837,21.325,-0.99344,14.451,257.76,1.7445,37.146,-2.3631,-2.3328
-3.5311,18.636,-6.2068,-0.06917,-0.1267,0.19637,-50.075,2.3949,-3.5494,-108.24,-1.8555,22.736,-6.2931,1.1672
-3.5209,22.636,-5.0468,-0.06917,-0.1217,0.21037,-50.175,1.6967,-2.5494,-79.237,-2.3555,26.936,-3.9831,3.8672
2.1176,-11.364,6.9632,-0.06917,-0.022695,0.77637,8.4251,-0.38444,14.451,257.76,1.7445,38.606,-5.6431,2.4672
-3.1656,-11.364,-4.9368,0.93083,-0.047695,0.44137,-2.0749,-0.14314,-1.5494,-101.24,-1.0555,3.526,-4.6031,6.4672
22.327,-11.364,6.9632,-0.06917,0.1243,-0.98063,20.525,-2.1475,14.451,257.76,1.7445,-229.31,13.987,-12.133
-3.5291,-11.364,-7.0868,-0.06917,-0.044695,-0.42563,0.1251,-1.0931,-4.5494,-112.24,-1.8555,36.556,-3.0131,0.067194
-3.542,-11.364,-6.6468,-0.06917,-0.1057,-0.16363,-11.775,-0.047443,-6.5494,-161.24,0.044466,38.476,-4.2131,-0.33281
-3.3886,1.1364,-3.2668,-0.06917,-0.030695,0.092366,25.725,2.5517,-4.5494,-97.237,-3.2555,35.846,7.7969,-7.5328
-3.2011,-11.364,-4.9368,-0.06917,-0.050695,0.87837,11.325,-0.57934,-1.5494,-101.24,-1.0555,15.406,-6.2931,9.0672
-2.6374,-11.364,10.753,-0.06917,0.069305,-0.52763,29.825,-1.449,-5.5494,28.763,2.7445,-93.914,4.6569,-6.9328
-3.5584,21.636,-8.9568,-0.06917,-0.082695,0.95137,-27.475,0.22696,-2.5494,-186.24,-0.055534,37.006,-5.7231,13.567
-3.5715,16.636,3.9032,-0.06917,-0.090695,0.15737,-14.975,-0.12914,-5.5494,-138.24,-0.25553,38.336,-4.4931,0.36719
-3.3451,-11.364,-1.4468,-0.06917,0.030305,-0.49063,2.0251,-0.90234,-3.5494,-17.237,0.74447,40.226,1.4469,-4.2328
-3.4777,-11.364,-0.54678,0.93083,-0.065695,-0.22063,-9.4749,0.44416,-5.5494,-131.24,0.14447,24.646,2.0069,1.8672
-1.7798,-11.364,8.4432,0.93083,0.050305,1.5174,29.625,-1.7543,-4.5494,-5.2372,-3.7555,32.936,-10.733,27.467
-3.5706,16.636,3.9032,-0.06917,-0.090695,-0.035634,8.7251,-0.18004,-5.5494,-138.24,-0.25553,40.226,-2.0631,-1.9328
3.4369,-11.364,6.9632,-0.06917,0.059305,-0.18163,16.525,-1.7732,14.451,257.76,1.7445,-354.15,10.637,-9.1328
2.2105,-11.364,6.9632,-0.06917,-0.022695,-0.042634,-3.8749,-0.37084,14.451,257.76,1.7445,40.226,-1.9131,0.46719
4.2258,-11.364,6.9632,-0.06917,0.1003,-0.075634,-3.1749,-0.83164,14.451,257.76,1.7445,40.226,0.56694,-1.1328
-3.473,-11.364,-0.54678,-0.06917,-0.065695,0.090366,-36.275,0.15036,-5.5494,-131.24,0.14447,29.136,-3.2731,5.5672
-3.0352,8.6364,-7.1668,-0.06917,0.020305,2.0124,-1.5749,-1.3734,-4.5494,-144.24,-5.4555,27.866,-5.2131,27.467
-3.4732,10.636,-5.2768,-0.06917,-0.1237,0.20237,-55.575,3.6017,-2.5494,-78.237,0.64447,39.606,-6.7531,1.8672
11.674,-11.364,6.9632,-0.06917,0.1163,0.36437,24.725,-2.4501,14.451,257.76,1.7445,6.346,10.587,-8.6328
-3.0635,8.6364,-7.1668,-0.06917,0.092305,0.92137,23.025,-1.8649,-4.5494,-144.24,-5.4555,31.216,-4.5531,13.967
-3.4181,-11.364,-0.32678,-0.06917,-0.1417,-0.039634,-62.375,1.4923,-5.5494,-103.24,0.74447,20.496,-5.1131,0.86719
6.1107,-11.364,6.9632,-0.06917,0.1853,0.12137,28.625,-1.7299,14.451,257.76,1.7445,29.286,6.8669,-5.4328
-3.486,18.636,-6.2068,-0.06917,-0.1267,0.10837,-60.775,3.2405,-3.5494,-108.24,-1.8555,18.036,-7.4631,1.1672
25.042,-11.364,6.9632,-0.06917,0.042305,-1.1296,31.425,-2.2056,14.451,257.76,1.7445,-145.7,7.4269,-6.2328
8.4347,-11.364,6.9632,-0.06917,0.059305,-0.63663,19.025,-1.8438,14.451,257.76,1.7445,-65.124,1.4469,-1.7328
6.4488,-11.364,6.9632,-0.06917,0.029305,0.54837,25.725,-1.7068,14.451,257.76,1.7445,-275.34,7.0369,-8.4328
-3.5837,-11.364,-8.9568,-0.06917,-0.096695,0.14537,-9.8749,2.2672,-6.5494,-186.24,0.24447,37.446,-7.4431,6.1672
-3.5848,16.636,3.9032,-0.06917,-0.090695,-0.073634,-39.675,-0.12914,-5.5494,-138.24,-0.25553,39.656,-6.4431,2.4672
-3.3239,-11.364,-1.4468,-0.06917,0.030305,-0.89463,4.3251,-0.99644,-3.5494,-17.237,0.74447,40.226,8.4869,-2.8328
4.379,-11.364,6.9632,-0.06917,0.1453,-0.76463,31.425,-2.2619,14.451,257.76,1.7445,40.226,11.907,-10.233
-1.9849,-11.364,10.753,-0.06917,0.069305,-1.2656,31.425,-2.3556,-5.5494,28.763,2.7445,40.226,21.757,-8.1328
5.1786,-11.364,6.9632,-0.06917,0.029305,-0.71963,2.0251,-1.7315,14.451,257.76,1.7445,-353.02,4.5069,-10.833
-2.8877,-11.364,-2.9968,-0.06917,-0.016695,-0.55763,0.9251,0.0014573,-5.5494,-101.24,2.5445,34.276,-1.3731,-4.3328
5.7771,-11.364,6.9632,-0.06917,0.1853,-0.65763,25.325,-1.9778,14.451,257.76,1.7445,40.226,10.227,-9.7328
-2.6111,-11.364,-2.9968,-0.06917,-0.016695,0.38937,18.725,0.44396,-5.5494,-101.24,2.5445,23.556,-0.67306,-1.5328
-0.13924,-11.364,6.9632,0.93083,0.1633,2.4954,14.325,-1.8903,14.451,257.76,1.7445,-2.124,-7.3631,-0.63281
-3.3153,-11.364,-4.9368,-0.06917,-0.050695,1.4014,-51.575,-0.41994,-1.5494,-101.24,-1.0555,20.836,-8.7331,24.167
-3.5469,-11.364,-7.0868,-0.06917,-0.044695,0.26137,-35.475,-0.66274,-4.5494,-112.24,-1.8555,34.286,-7.3231,6.8672
13.198,-11.364,6.9632,-0.06917,0.1453,-1.0076,29.525,-2.3689,14.451,257.76,1.7445,40.226,18.157,-15.333
7.0583,-11.364,6.9632,-0.06917,0.1853,0.17437,26.225,-1.8071,14.451,257.76,1.7445,-313.61,11.327,-10.733
1.4766,-11.364,6.9632,-0.06917,0.1583,0.012366,23.225,-1.4268,14.451,257.76,1.7445,28.416,4.6169,-6.4328
3.1876,-11.364,6.9632,-0.06917,0.1583,-0.20363,15.825,-1.0775,14.451,257.76,1.7445,40.226,2.0469,-2.5328
-3.4861,-11.364,-4.2268,-0.06917,-0.1067,0.48537,-65.675,1.9259,-6.5494,-175.24,-0.55553,28.736,-7.8131,4.0672
-3.4992,-11.364,-2.5768,-0.06917,-0.034695,0.49637,2.7251,-0.93894,-4.5494,-24.237,2.4445,38.906,-4.9831,3.9672
0.60887,-11.364,6.9632,0.93083,0.2153,-0.48163,20.425,-1.8903,14.451,257.76,1.7445,-3.634,1.9869,-5.7328
-3.478,1.1364,-5.0668,-0.06917,-0.1457,-0.69063,-31.775,2.703,-5.5494,-63.237,0.44447,40.226,0.43694,-5.1328
-3.5598,-11.364,2.7832,-0.06917,-0.1177,0.26437,-17.575,2.1654,-5.5494,-119.24,-2.4555,36.176,-5.2631,4.5672
-1.4643,-11.364,8.4432,-0.06917,0.3163,-0.57563,29.925,-2.1718,-4.5494,-5.2372,-3.7555,-94.724,3.1369,-3.1328
-3.2737,10.636,-5.2768,-0.06917,-0.1237,-0.17663,-33.675,4.2605,-2.5494,-78.237,0.64447,33.506,-3.4931,1.7672
10.807,-11.364,6.9632,-0.06917,0.1853,0.17637,24.725,-1.7924,14.451,257.76,1.7445,-329.18,5.3969,-12.933
-3.4435,1.1364,-3.2668,-0.06917,-0.030695,-0.28063,17.325,2.7971,-4.5494,-97.237,-3.2555,30.036,4.4469,-3.6328
-3.2314,-11.364,-4.9368,-0.06917,-0.050695,1.7554,17.925,-0.57934,-1.5494,-101.24,-1.0555,30.706,-9.5231,15.067
-3.5348,33.636,-7.6968,-0.06917,-0.1177,0.49737,-27.475,-0.0064427,-4.5494,-10.237,-3.2555,37.196,-5.9731,9.4672
-3.5769,13.636,-6.2768,-0.06917,-0.1287,0.017366,-36.375,1.6057,-5.5494,-127.24,0.54447,40.226,-5.9331,2.2672
-3.552,-11.364,-5.9468,-0.06917,-0.039695,-0.31663,-10.075,1.0172,-4.5494,-184.24,1.7445,40.226,-3.3631,-3.8328
-3.069,-11.364,10.753,-0.06917,0.069305,-0.13363,29.325,-2.1263,-5.5494,28.763,2.7445,40.226,5.8069,-4.7328
-1.2342,-11.364,8.4432,-0.06917,0.3163,-0.15463,31.425,-2.3759,-4.5494,-5.2372,-3.7555,-183.76,15.147,-8.7328
-3.5569,-11.364,-7.7268,-0.06917,-0.065695,0.72237,17.725,-0.37334,-7.5494,-138.24,-0.65553,40.226,-7.1531,1.0672
3.4091,-11.364,6.9632,-0.06917,0.1633,-0.27863,26.725,-1.9204,14.451,257.76,1.7445,-36.694,3.0469,-8.3328
-2.3401,-11.364,8.4432,0.93083,0.050305,-0.034634,24.025,-1.9966,-4.5494,-5.2372,-3.7555,-17.754,-7.1531,4.4672
