0,1,2,3,4,5,6,7,8,9,10,target
-2.1455,6.5709,0.39739,-0.0027325,0.0016179,-0.010667,-0.010713,-0.0131,-0.00093533,-0.013371,-0.0041156,-0.0035553
-2.1455,6.5709,-0.60261,0.016434,-0.0083546,0.019682,0.010265,0.0015239,-0.00093533,0.013776,-0.0019026,0.0080271
0.85448,-5.4291,-0.60261,-0.01048,-0.0046733,-0.0124,-0.0081136,-0.00071464,-0.00093533,-0.011422,-0.0043928,-0.0072462
-5.1455,-11.429,1.3974,0.0094954,-0.0019572,-0.0027817,-0.00051028,-0.00030771,0.0041402,0.006106,0.0033028,0.0074113
-2.1455,0.5709,0.39739,-0.01335,-0.016901,-0.018448,-0.014513,-0.015647,-0.016699,-0.015583,-0.013527,-0.01581
-4.1455,6.5709,1.3974,-0.020994,-0.0006433,-0.0011935,-0.0035074,-0.018227,-0.013187,-0.0059355,-0.015233,-0.0088752
3.8545,-7.4291,-0.60261,0.021208,0.0067988,0.012626,0.0083951,0.0030409,0.016819,0.010422,0.00676,0.015432
3.8545,11.571,-0.60261,-0.02792,-0.0039667,-0.0019871,0.0012794,-0.014904,-0.030958,7.9778e-05,-0.015796,-0.017953
-5.1455,9.5709,0.39739,0.0023993,0.0039442,-0.012013,-0.0085949,-0.0076867,-0.011501,-0.008138,-0.0050796,0.0036078
-5.1455,1.5709,1.3974,-0.01692,0.00073214,-0.00038732,-0.0032464,5.6063e-05,-0.0056122,-0.0026173,-0.0054726,-0.017192
-0.14552,3.5709,-0.60261,0.0078191,0.0024661,-0.00031158,0.014559,0.0081623,0.008275,0.01006,0.006569,0.0012891
-0.14552,14.571,0.39739,-0.0077472,-0.010808,0.0015431,3.9e-05,-0.02015,-0.017891,0.0017314,-0.0078981,-0.0084593
3.8545,4.5709,-0.60261,0.016911,-0.006902,-0.0077148,-0.0077503,0.0094458,-0.030151,-0.0063295,-0.0041841,0.013449
-0.14552,-7.4291,-0.60261,-0.044849,-0.0016544,-0.015066,-0.0080636,0.0096365,0.004468,-0.010559,-0.011473,-0.033635
-2.1455,-7.4291,0.39739,-0.0083532,0.0027254,-0.0088827,-0.0091205,-0.011405,0.01298,-0.0098278,-0.0045634,-0.0056194
1.8545,12.571,-0.60261,0.0058406,-0.0026337,0.0078379,0.0075689,0.0054206,-0.00098733,0.008772,0.004089,0.0020769
3.8545,-10.429,-0.60261,0.030626,0.014122,0.0067405,0.0066005,-0.0062213,0.018443,0.0075623,0.001056,0.021398
3.8545,10.571,0.39739,-0.0079542,-0.0006264,-0.0045554,-0.0083118,-0.0028404,0.015599,-0.0067109,0.0018942,-0.0041292
-2.1455,-6.4291,0.39739,0.021535,0.0060183,0.011817,0.0096433,0.002923,-0.0060749,0.01302,0.0030065,0.011522
-5.1455,-7.4291,0.39739,-0.00071691,0.0022342,0.0023065,0.00084585,0.010555,-0.0036074,0.0030838,0.00029332,-0.0048181
-4.1455,0.5709,0.39739,0.009603,-0.0006433,0.013873,0.014204,0.0017823,-0.00093533,0.012148,0.0050114,0.0064051
1.8545,-8.4291,-0.60261,0.010684,0.012706,0.015713,0.0082139,0.002,0.0093248,0.01061,-0.0035574,0.019399
-2.1455,-14.429,-0.60261,0.018035,0.015778,0.010553,0.0069755,0.029143,0.024397,0.01266,0.014404,0.0052845
5.8545,1.5709,-0.60261,-0.024281,-0.012524,-0.010764,-0.020002,-0.0016459,-0.023841,-0.013826,-0.010541,-0.018578
0.85448,-13.429,-0.60261,-0.0045159,-0.030221,-0.039577,-0.025328,-0.0067449,-0.011055,-0.026619,-0.005773,-0.0072196
-5.1455,-6.4291,-0.60261,0.0081059,-0.022177,-0.020594,-0.01322,-0.0047812,-0.010699,-0.011459,-0.0087381,0.008231
-1.1455,12.571,0.39739,0.017837,-0.013095,0.00080066,-0.00182,0.012398,-0.0032733,-0.0013378,0.00624,0.011781
2.8545,7.5709,0.39739,-0.0084418,-0.0090095,-0.0045326,-0.0013752,-0.010251,0.0059055,-0.0046584,-0.0011738,-0.0060827
-0.14552,6.5709,0.39739,-0.012807,-0.016845,-0.0045307,-0.010391,-0.012604,-0.001213,-0.0084315,-0.0078487,-0.0063569
-0.14552,7.5709,0.39739,-0.023683,-0.0036332,-0.011066,-0.013651,-0.019193,0.0044351,-0.013647,-0.0030043,-0.021125
0.85448,-7.4291,0.39739,0.013783,0.0087254,0.0063957,0.017415,0.026915,0.002094,0.011762,0.0065692,0.0079563
-2.1455,-10.429,0.39739,0.010002,-0.0006433,-0.0007208,-0.00051028,0.0043959,-0.00093533,-0.00047058,0.0035163,0.0083986
-1.1455,5.5709,-0.60261,-0.013618,-0.017543,-0.028545,-0.0284,-0.0089585,-0.023792,-0.02134,-0.017968,-0.013629
-4.1455,-7.4291,0.39739,-0.032556,-0.0095461,0.0085309,0.005675,-0.01083,0.0052593,0.0065196,-0.0047455,-0.031645
4.8545,4.5709,-0.60261,-0.024,-0.0038634,-0.0075891,-0.0036094,-0.0057458,0.0063054,-0.006323,-0.0040527,-0.020977
-0.14552,0.5709,-0.60261,-0.0056678,-0.013445,-0.0005613,9.056e-05,-0.029289,-0.016976,-0.0023688,-0.010389,-0.0060702
-2.1455,-5.4291,-0.60261,0.013096,0.0018869,-0.0007208,0.00081926,0.005067,0.008963,-0.00047058,0.0044501,0.0085419
-5.1455,-1.4291,1.3974,-0.0062525,0.0067141,-0.0006374,-0.0041358,-0.0089114,0.0021566,-0.0012318,-0.00069832,-0.011828
4.8545,8.5709,-0.60261,-0.011556,-0.0011768,-0.0062814,-0.0064094,-0.00030771,0.0066397,-0.0068729,-0.0053023,-0.007935
-4.1455,-5.4291,0.39739,-0.0043282,0.0067556,0.0061866,0.0034336,0.015602,0.020633,0.0055032,0.0024011,-0.0067349
4.8545,-6.4291,-0.60261,0.020671,0.021352,0.022952,0.017317,0.0016965,0.025819,0.018577,0.016904,0.015357
-3.1455,7.5709,0.39739,0.0076475,0.0065021,0.0042389,0.0046319,-0.00030771,0.0040492,0.0056647,0.0011132,0.0068577
-3.1455,10.571,0.39739,-0.0040913,9.4164e-05,-0.0028264,-0.0048145,0.015044,0.0025797,-0.0038359,0.0032976,-0.009266
-4.1455,-7.4291,1.3974,0.0053335,0.0035328,0.0047041,0.0061277,0.0038321,0.0053026,0.0035097,-0.0054349,0.0037267
2.8545,0.5709,-0.60261,0.023732,0.014564,0.011863,0.015622,0.0048806,0.018234,0.014042,0.014877,0.014986
-5.1455,13.571,-0.60261,-0.021824,-0.034324,-0.020977,-0.025284,0.017415,-0.015685,-0.023579,-0.00052724,-0.022157
2.8545,-13.429,0.39739,0.0081057,0.0083966,-0.00072902,0.00034654,0.014792,-0.0048941,0.00030678,0.0027182,0.0013366
3.8545,9.5709,0.39739,0.0069687,0.0015013,0.0043181,0.0013343,-0.0030218,-0.00021648,0.0020266,0.0059453,-0.0027982
-3.1455,14.571,-0.60261,-0.042129,-0.036083,-0.053052,-0.036015,-0.046677,-0.031316,-0.040046,-0.0395,-0.023409
-1.1455,-2.4291,0.39739,0.0046379,-0.012863,0.010293,0.0087713,0.021251,-0.0076424,0.0027704,0.004844,-0.0024366
-3.1455,-3.4291,-0.60261,0.0011897,0.039278,0.0099828,0.0044317,-0.024718,0.0079671,0.0093306,0.0044835,0.0093455
-4.1455,2.5709,-0.60261,-0.013653,-0.0015941,-0.0034851,-0.0073006,-0.014942,-0.0052864,-0.0037737,-0.0042782,-0.0042604
3.8545,-0.4291,-0.60261,0.00037408,0.0035055,-0.0047208,-0.0068276,0.017274,0.006619,-0.0045886,0.00084077,-0.0017898
-1.1455,-11.429,-0.60261,0.014067,0.038046,0.026783,0.021214,0.060922,0.062856,0.015171,0.046869,0.014632
-5.1455,-10.429,0.39739,0.022467,0.0024675,-0.0034426,0.0035177,0.0022269,0.0018447,0.00084524,0.0071308,0.012269
4.8545,13.571,0.39739,-0.036332,-0.0020231,-0.023016,-0.021492,0.0082644,-0.0056072,-0.02059,-0.00039276,-0.03351
-0.14552,-6.4291,0.39739,0.013454,-0.0066026,0.018886,0.01092,-0.010721,-0.0070488,0.015431,0.00079746,0.010237
-4.1455,5.5709,1.3974,-0.015258,-0.021385,-0.01496,-0.011785,0.0010499,-0.012877,-0.013086,-0.0018937,-0.014698
-1.1455,-10.429,0.39739,-0.029644,-0.0072517,-0.0088126,-0.013381,-0.00030771,-0.00024187,-0.014125,-0.01432,-0.017447
-0.14552,-4.4291,-0.60261,0.0048621,0.00545,0.01032,0.005131,-0.0013251,0.0018131,0.0071374,0.0019527,0.008051
4.8545,-5.4291,-0.60261,0.0061015,-0.0007073,-0.0018817,-0.0014084,0.0059668,0.00040789,-0.0028261,0.0034751,0.0058901
2.8545,13.571,0.39739,0.0086313,-0.0032344,-0.0053794,-0.0021429,0.0063698,-0.00093533,-0.0041939,0.0052093,-0.0022159
-2.1455,10.571,0.39739,0.013924,0.0021493,0.02542,0.015008,0.019291,-0.0083707,0.015502,0.0078324,0.01038
1.8545,9.5709,0.39739,-0.0038425,0.0026407,-0.0067944,-0.0095894,-0.017096,-0.0063678,-0.0097993,-0.010598,-0.0074035
-1.1455,10.571,-0.60261,-0.023601,-0.0006433,0.01284,-0.00051028,-0.0041871,0.019035,0.0064597,-0.0062674,-0.017202
-1.1455,4.5709,0.39739,-0.075078,-0.045542,-0.048643,-0.045641,-0.021256,-0.045451,-0.046891,-0.037311,-0.047018
4.8545,2.5709,-0.60261,-0.017977,-0.0011117,0.00086661,-0.0012214,-0.0057831,-0.014227,6.8122e-05,-0.0027203,-0.019211
-4.1455,-6.4291,0.39739,0.022598,0.012313,0.0017211,0.0033117,-0.0022107,0.023544,0.0023421,0.012025,0.016097
3.8545,2.5709,0.39739,-0.0096932,0.0065743,0.0030197,0.0063219,-0.00049299,-0.0022448,0.0033564,-0.0061639,0.0034476
-2.1455,-7.4291,-0.60261,0.044494,0.011071,0.0074401,-0.0017832,-0.027604,0.0071777,0.0041057,-0.008437,0.04561
-0.14552,2.5709,-0.60261,0.022889,0.0077325,0.0070614,5.051e-05,-0.01434,-0.0037407,0.0060621,-0.010764,0.030237
-0.14552,2.5709,0.39739,0.0052844,0.00067299,-0.0017754,-0.0011005,-0.00074584,-0.0025325,0.0017413,0.0011988,0.00088961
1.8545,0.5709,0.39739,0.0050263,-0.00052285,-0.0006946,-0.00037759,-0.0064638,0.0056528,-0.0011609,0.0023305,0.0042186
1.8545,10.571,0.39739,0.013722,-0.0083578,0.0014939,0.00853,0.006575,-0.015484,0.007939,-0.0016913,0.011537
4.8545,-7.4291,0.39739,-0.0072864,-0.0027665,-0.0012688,-0.0048428,0.01074,-0.00024693,-0.0026081,0.0021923,0.00065605
5.8545,0.5709,-0.60261,0.006976,0.00048429,0.015002,0.0059954,0.0089644,-0.010926,0.0098236,-0.0026801,0.0056338
-3.1455,1.5709,0.39739,0.025494,0.0051615,0.0081644,0.0037862,0.011308,-0.0040714,0.0055239,0.010817,0.018279
5.8545,-6.4291,0.39739,-0.033405,0.0031921,-0.0024009,0.0018168,0.0049121,-0.0052866,0.0018365,3.2271e-05,-0.028434
5.8545,-5.4291,-0.60261,0.008686,0.0051794,0.010053,0.0072422,-0.014593,0.0095372,0.0085161,0.0022554,0.0066634
1.8545,11.571,0.39739,0.0043008,0.015807,0.0057848,0.0083337,0.0091439,0.025609,0.007867,0.0041448,0.0032331
2.8545,-6.4291,-0.60261,-0.010224,0.007109,0.016018,0.010945,-0.0081405,1.4868e-05,0.010377,-0.003682,-0.0074633
-1.1455,-7.4291,-0.60261,-0.0074705,0.023141,0.021877,0.0138,0.0047012,0.025443,0.016368,0.0093949,-0.0027527
-5.1455,3.5709,-0.60261,-0.045901,-0.054905,-0.012271,-0.0098616,0.0029312,-0.014086,-0.012516,-0.0049649,-0.024321
5.8545,-14.429,-0.60261,-0.0023912,-0.0022383,-0.0052823,-0.010363,0.013426,0.0082833,-0.0087886,-0.0053516,0.010274
0.85448,-0.4291,-0.60261,0.034489,0.028556,0.029508,0.02484,0.00049526,0.047472,0.026567,0.026499,0.030883
-3.1455,3.5709,0.39739,-0.0093014,-0.0057428,-0.005703,0.00081801,0.0071744,-0.013467,-0.0020989,-0.0026831,-0.0034505
-5.1455,11.571,1.3974,-0.016529,0.0015985,0.0032322,-0.0011974,0.0070446,-0.010558,0.0014488,-0.0020848,-0.015711
-1.1455,-0.4291,-0.60261,0.017503,-0.012119,-0.00092553,-0.0038395,0.018353,-0.0098534,0.0020334,0.0072246,0.010075
5.8545,14.571,0.39739,0.0068863,-0.0021526,-0.012408,-0.0047551,-0.011548,0.0041711,-0.0096613,0.0023776,-9.4226e-05
3.8545,14.571,-0.60261,-0.037604,-0.0068391,-0.015625,-0.0076017,-0.0043167,0.021809,-0.005569,-0.0069609,-0.037478
1.8545,8.5709,-0.60261,0.014916,-0.0011892,0.0096613,0.0087849,0.032631,-0.00013882,0.01003,0.01513,0.011048
-5.1455,3.5709,1.3974,-0.0047612,-0.01081,-0.009253,-0.013757,0.0033097,-0.013164,-0.011115,0.00014983,-0.0011082
-1.1455,4.5709,-0.60261,0.059733,-0.0075263,0.037092,0.0044029,0.032981,-0.0051804,0.017085,0.022469,0.041212
2.8545,-8.4291,0.39739,-0.013776,-0.0006433,-0.0067748,-0.0062999,-0.0084385,-0.0060422,-0.0082315,-0.0028325,-0.0074429
-4.1455,-14.429,1.3974,0.033705,0.015913,0.014255,0.015547,0.0032589,0.017991,0.014618,0.0052879,0.022487
5.8545,-8.4291,0.39739,0.0066052,-0.00012836,0.0060905,0.006088,-0.002881,-0.0040169,0.0076646,0.00013259,0.00075147
4.8545,-6.4291,0.39739,0.006971,-0.0087282,0.004791,0.0037882,-0.004264,-0.014487,0.0053409,-0.0025802,0.006824
4.8545,-9.4291,-0.60261,-0.0025661,0.0018568,0.00061568,0.0028204,0.0070651,-0.0063499,0.00090996,0.003194,-0.008591
-5.1455,11.571,0.39739,-0.0012645,0.004225,-0.0052699,-0.011831,-0.0074224,-0.0078882,-0.010598,-0.0082113,-0.0061766
-4.1455,-13.429,1.3974,0.012686,-0.0033696,-0.0008043,0.0065646,0.017333,-0.018165,0.0011472,0.0026954,0.0058179
-5.1455,-11.429,0.39739,0.012925,0.015273,-0.0007208,0.015507,-0.00030771,-0.00093533,0.016307,0.0074631,0.0086005
0.85448,-14.429,0.39739,-0.0092298,-0.003889,-0.019006,-0.023365,-0.020879,0.0039758,-0.022872,-0.0077556,-0.0072094
-5.1455,6.5709,0.39739,-0.029005,-0.023033,-0.0097488,-0.0065452,-0.026206,-0.0016901,-0.00867,-0.013321,-0.025486
-2.1455,0.5709,-0.60261,0.035562,0.014776,0.012309,0.020584,0.0010981,0.015539,0.019209,0.0015028,0.039826
3.8545,-10.429,0.39739,0.0097574,0.020003,0.012497,0.01375,0.014264,0.011742,0.0153,0.0025458,0.011557
5.8545,7.5709,-0.60261,-0.0090929,0.0016528,0.0012535,0.0076572,0.014886,0.0015979,0.0036641,0.0068676,-0.0088402
1.8545,7.5709,0.39739,-0.0019487,-0.0046918,0.00023625,0.007064,-0.0071606,-0.011413,0.0051954,-0.0024044,0.00076027
2.8545,-9.4291,0.39739,0.0039961,-0.012181,0.0026023,0.0015325,0.020023,8.3959e-05,0.00218,0.0063781,4.3853e-05
2.8545,5.5709,0.39739,-0.0012262,-0.0032107,-0.0036801,-0.0052157,-0.00030771,-0.0078665,-0.0031068,-0.00014397,-0.0041962
-5.1455,-3.4291,-0.60261,-0.043913,-0.023466,-0.014247,-0.0055358,-0.049346,-0.054785,-0.012922,-0.023566,-0.03082
-1.1455,2.5709,-0.60261,0.0067423,0.029293,0.023152,0.021868,-0.025039,0.047965,0.020875,0.026412,0.0037787
5.8545,13.571,0.39739,-0.007134,0.00036532,0.0026255,-0.00051028,0.004723,0.012365,0.0014527,0.0069255,0.0025426
0.85448,-3.4291,0.39739,0.0009022,8.9298e-05,0.0012475,0.0061112,-0.0041972,-0.00093533,0.0034498,0.0012921,0.0056748
0.85448,8.5709,-0.60261,0.013147,0.0023942,-0.0041417,0.0031673,0.015055,0.0028915,6.7159e-06,0.0027762,0.010975
2.8545,-7.4291,0.39739,-0.0038369,0.0057747,0.0068592,0.0035313,-0.022379,-0.00093533,0.0057095,-0.0045774,-0.0039142
-5.1455,14.571,-0.60261,-0.02501,-0.023696,-0.0212,-0.010223,-0.031974,-0.0094736,-0.0076719,0.0013066,-0.010406
3.8545,-14.429,0.39739,-0.012149,0.0037634,-0.0035632,0.007442,0.0034082,0.010507,-0.00052698,0.004239,-0.015278
-4.1455,-2.4291,-0.60261,0.008157,-0.010691,0.00060106,-0.0035132,0.0092553,0.027615,0.0025614,0.016829,0.0053979
-0.14552,-0.4291,0.39739,0.0060155,0.022579,0.0074174,0.0025032,0.00050573,0.013271,0.0061233,0.0062525,0.011439
5.8545,-13.429,-0.60261,0.044212,-0.00030066,0.00015649,0.002347,0.0035231,7.0784e-05,0.002399,0.0050496,0.036984
2.8545,-5.4291,-0.60261,-0.0041198,0.009725,0.0029519,-0.0038329,0.019047,0.0098165,-0.0015053,0.0082977,0.0059453
0.85448,-1.4291,0.39739,0.0081116,-0.00079851,0.0022838,-0.0038359,0.026386,-0.0041909,-0.00054398,0.0026803,-0.0012401
3.8545,-4.4291,0.39739,0.036243,-0.00049741,0.0021107,0.0021023,-0.021411,0.00099758,0.0025531,0.0022904,0.024547
3.8545,4.5709,0.39739,-0.012879,0.0098258,0.0044823,0.0038631,-0.016993,0.0067785,0.0039111,-0.00049356,-0.0084421
4.8545,-13.429,0.39739,-0.0028589,0.0070861,0.0067382,0.010457,0.00026669,0.0038602,0.0074849,-0.00047042,-0.0096541
-3.1455,-12.429,-0.60261,0.0025707,-0.0070707,-0.00595,-0.032371,-0.0072589,0.0054743,-0.02077,0.00035437,0.00056408
-1.1455,13.571,-0.60261,0.015899,0.01284,0.00088752,0.0063946,0.0071879,0.0020203,0.0022569,0.0068248,-0.0021436
-0.14552,-1.4291,0.39739,0.01591,-0.0024496,0.011958,0.0068987,0.017523,-0.002068,0.011393,0.006942,0.0084268
-2.1455,-6.4291,-0.60261,0.050005,0.036704,0.029386,0.014207,0.036365,0.029316,0.01988,0.02676,0.030149
-3.1455,-6.4291,0.39739,-0.01385,0.001068,0.00097622,-0.0012954,-0.0020351,0.013556,-0.00077441,0.0003525,-0.0079641
1.8545,-4.4291,-0.60261,-0.038102,-0.013384,-0.025444,-0.011348,0.0054906,-0.019925,-0.013914,-0.0070525,-0.024414
5.8545,12.571,-0.60261,-0.0032297,-0.0006433,-0.0007208,-0.00051028,0.012899,-0.00093533,0.0032105,0.0032061,-0.0024406
2.8545,12.571,0.39739,0.01439,0.0041954,-0.0011668,0.00038644,-0.011552,0.0050338,-0.00034064,-0.0019017,0.013156
-5.1455,0.5709,-0.60261,0.030726,0.0068898,0.00607,0.0057789,0.025145,0.0039314,0.0080903,0.009981,0.020408
4.8545,9.5709,-0.60261,0.0047909,0.0038507,0.0051052,0.0071239,0.0039442,0.0079382,0.0049116,0.0032757,-0.0010762
2.8545,14.571,-0.60261,-0.0076169,-0.0039771,-0.0074573,-0.0055231,0.0029572,0.0036756,-0.0045224,-0.0016798,-0.011071
-2.1455,14.571,-0.60261,0.038946,-0.0015938,0.012978,0.01232,-0.00030771,0.00039776,0.012894,0.015509,0.027394
-1.1455,-4.4291,0.39739,-0.012172,-0.0040464,0.002564,-0.010434,-0.01173,-0.016766,-0.0077356,-0.0075023,-0.0013859
0.85448,6.5709,-0.60261,0.0078821,-0.0011777,0.0046808,0.0022753,0.0070357,-0.0039643,0.0022866,-0.0056461,0.0031296
0.85448,14.571,-0.60261,0.044085,0.011182,0.016275,0.017814,0.0048179,0.012797,0.019789,0.0090645,0.042116
-1.1455,-4.4291,-0.60261,-0.019965,-0.02239,-0.010329,-0.0064894,0.0017204,-0.0091407,-0.012305,-0.0065153,-0.02017
2.8545,-12.429,0.39739,0.004562,0.012489,0.0075896,0.010065,0.0053357,-0.0028681,0.0090319,0.0041138,0.00055568
1.8545,4.5709,-0.60261,0.025056,0.010246,0.014281,0.013654,0.017122,0.011013,0.013728,0.012361,0.018128
